player_id,full_name,first_name,last_name,team,position,weight,status,search_full_name,number,birth_date,height,espn_id,years_exp,yahoo_id,search_rank,college,rotowire_id,age,active,fantasy_data_id,injury_status,rotoworld_id,swish_id,stats_id,injury_body_part,practice_participation
2390,Tyler Kroft,Tyler,Kroft,SF,TE,252,Active,tylerkroft,47,1992-10-15,77,2582410,7,28473,697,Rutgers,10247,29,TRUE,16846,NA,10490,592268,592268,NA,NA
7458,Isaiah Zuber,Isaiah,Zuber,LV,WR,190,Active,isaiahzuber,89,1997-04-15,72,3916129,2,33020,9999999,Mississippi State,14862,25,TRUE,21749,NA,NA,879953,NA,NA,NA
2359,Ameer Abdullah,Ameer,Abdullah,LV,RB,203,Active,ameerabdullah,22,1993-06-13,69,2576336,7,28442,9999999,Nebraska,10126,29,TRUE,16815,NA,10338,590796,590796,NA,NA
8089,Sal Cannella,Sal,Cannella,GB,TE,242,Active,salcannella,80,1996-12-02,77,NA,1,NA,9999999,Auburn,14760,25,TRUE,NA,NA,NA,976731,NA,NA,NA
8144,Chris Olave,Chris,Olave,NO,WR,189,Active,chrisolave,12,2000-06-27,73,NA,0,NA,91,Ohio State,15895,22,TRUE,NA,NA,NA,1122592,NA,NA,NA
8194,Jashaun Corbin,Jashaun,Corbin,NYG,RB,221,Active,jashauncorbin,25,NA,72,NA,0,NA,568,Florida State,15980,NA,TRUE,NA,NA,NA,1128981,NA,NA,NA
7600,Pat Freiermuth,Pat,Freiermuth,PIT,TE,258,Active,patfreiermuth,88,1998-10-25,77,NA,1,NA,93,Penn State,15267,23,TRUE,NA,NA,NA,1116662,NA,NA,NA
5171,Kevin Rader,Kevin,Rader,PIT,TE,250,Active,kevinrader,87,1995-04-26,76,3049290,4,31441,9999999,Youngstown State,13119,27,TRUE,20134,NA,NA,840531,840531,NA,NA
8118,David Bell,David,Bell,CLE,WR,212,Active,davidbell,18,2000-12-14,73,NA,0,NA,194,Purdue,15803,21,TRUE,NA,NA,NA,1180347,NA,NA,NA
8221,Keaontay Ingram,Keaontay,Ingram,ARI,RB,215,Active,keaontayingram,30,1999-10-26,72,NA,0,NA,226,USC,15847,22,TRUE,NA,NA,NA,1125882,NA,NA,NA
1387,Rex Burkhead,Rex,Burkhead,HOU,RB,215,Active,rexburkhead,28,1990-07-02,70,15971,9,26813,287,Nebraska,8765,32,TRUE,14917,NA,8466,498760,498760,NA,NA
6239,Malik Taylor,Malik,Taylor,GB,WR,220,Active,maliktaylor,86,1995-12-21,73,4408988,3,32488,9999999,Ferris State,14002,26,TRUE,21169,NA,NA,1166944,1166944,NA,NA
CLE,Cleveland Browns,Cleveland,Browns,CLE,DEF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA
2821,Jake Kumerow,Jake,Kumerow,BUF,WR,209,Active,jakekumerow,15,1992-02-17,76,3085107,7,28974,9999999,Wisconsin-Whitewater,10544,30,TRUE,17289,NA,10867,558619,558619,NA,NA
7319,Jeff Cotton,Jeff,Cotton,JAX,WR,206,Active,jeffcotton,88,1997-04-17,74,4282647,2,32978,486,Idaho,14922,25,TRUE,22311,NA,NA,1074309,NA,NA,NA
7049,Jauan Jennings,Jauan,Jennings,SF,WR,212,Active,jauanjennings,15,1997-07-10,75,3886598,2,32887,510,Tennessee,14376,25,TRUE,21717,NA,NA,867009,NA,NA,NA
4922,Garrett Scantling,Garrett,Scantling,ATL,WR,210,Active,garrettscantling,89,NA,"6'3""",NA,1,30110,9999999,Georgia,12193,NA,TRUE,18895,NA,NA,NA,NA,NA,NA
7561,Elijah Mitchell,Elijah,Mitchell,SF,RB,200,Active,elijahmitchell,25,1998-05-02,70,NA,1,NA,54,Louisiana,15379,24,TRUE,NA,Questionable,NA,1050833,NA,NA,NA
6557,Jeff Smith,Jeff,Smith,NYJ,WR,195,Active,jeffsmith,16,1997-04-21,73,3929118,3,32533,9999999,Boston College,13934,25,TRUE,21078,NA,NA,883429,883429,NA,NA
5857,Noah Fant,Noah,Fant,SEA,TE,249,Active,noahfant,87,1997-11-20,76,4036131,3,31852,149,Iowa,13426,24,TRUE,20753,NA,14050,923911,923911,NA,NA
1737,Case Keenum,Case,Keenum,BUF,QB,215,Active,casekeenum,18,1988-02-17,73,15168,10,26483,527,Houston,8065,34,TRUE,15694,NA,7696,338280,338280,NA,NA
3343,Nate Sudfeld,Nate,Sudfeld,SF,QB,227,Active,natesudfeld,7,1993-10-07,78,2979501,6,29421,371,Indiana,11187,28,TRUE,18104,NA,11476,696112,696112,NA,NA
345,Brian Hoyer,Brian,Hoyer,NE,QB,216,Active,brianhoyer,5,1985-10-13,74,12477,13,9547,316,Michigan State,6140,36,TRUE,8358,NA,5463,264725,264725,NA,NA
6059,Travis Fulgham,Travis,Fulgham,DEN,WR,215,Active,travisfulgham,15,1995-09-13,74,3139522,3,32016,9999999,Old Dominion,13735,26,TRUE,20762,NA,NA,839325,839325,NA,NA
4892,Baker Mayfield,Baker,Mayfield,CAR,QB,215,Active,bakermayfield,6,1995-04-14,73,3052587,4,30971,207,Oklahoma,12619,27,TRUE,19790,NA,13072,748070,748070,NA,NA
4464,Nick Mullens,Nick,Mullens,LV,QB,187,Active,nickmullens,9,1995-03-21,73,3059989,5,30563,9999999,Southern Miss,12511,27,TRUE,19330,NA,12684,748309,748309,NA,NA
5008,Durham Smythe,Durham,Smythe,MIA,TE,246,Active,durhamsmythe,81,1995-08-09,78,3052897,4,31093,9999999,Notre Dame,12807,27,TRUE,19943,NA,NA,749968,749968,NA,NA
7352,Matt Cole,Matt,Cole,WAS,WR,197,Active,mattcole,18,1996-11-07,70,4041703,2,33236,9999999,McKendree,14914,25,TRUE,22340,NA,NA,933041,NA,NA,NA
8225,Daniel Bellinger,Daniel,Bellinger,NYG,TE,253,Active,danielbellinger,45,2000-09-22,77,NA,0,NA,272,San Diego State,16036,21,TRUE,NA,NA,NA,1122035,NA,NA,NA
5111,Javon Wims,Javon,Wims,CLE,WR,215,Active,javonwims,16,1994-09-11,76,4035019,4,31194,9999999,Georgia,12627,27,TRUE,20011,NA,NA,922039,922039,NA,NA
7891,Brock Wright,Brock,Wright,DET,TE,255,Active,brockwright,89,1998-11-27,77,NA,1,NA,9999999,Notre Dame,15681,23,TRUE,NA,NA,NA,978120,NA,NA,NA
8200,Kevin Austin,Kevin,Austin,JAX,WR,200,Active,kevinaustin,80,NA,74,NA,0,NA,9999999,Notre Dame,16026,NA,TRUE,NA,NA,NA,1130526,NA,NA,NA
7135,Freddie Swain,Freddie,Swain,SEA,WR,199,Active,freddieswain,18,1998-08-04,72,4034950,2,32884,567,Florida,14644,24,TRUE,21960,Questionable,NA,910463,NA,NA,NA
7502,Dominique Dafney,Dominique,Dafney,GB,TE,243,Active,dominiquedafney,49,1997-06-03,74,4036129,2,33367,9999999,Indiana State,15181,25,TRUE,22477,NA,NA,976393,NA,NA,NA
5323,Equanimeous St. Brown,Equanimeous,St. Brown,CHI,WR,214,Active,equanimeousstbrown,19,1996-09-30,77,3932442,4,31177,632,Notre Dame,12560,25,TRUE,20398,NA,13145,884601,884601,NA,NA
3164,Ezekiel Elliott,Ezekiel,Elliott,DAL,RB,228,Active,ezekielelliott,21,1995-07-22,72,3051392,6,29238,28,Ohio State,10736,27,TRUE,17923,NA,11265,728338,728338,NA,NA
5170,Phillip Lindsay,Phillip,Lindsay,IND,RB,190,Active,philliplindsay,30,1994-07-24,68,3052117,4,31379,592,Colorado,12715,28,TRUE,20128,NA,13357,747861,747861,NA,NA
7603,Shi Smith,Shi,Smith,CAR,WR,190,Active,shismith,12,1998-10-26,70,NA,1,NA,311,South Carolina,15226,23,TRUE,NA,NA,NA,1068165,NA,NA,NA
5223,Caleb Scott,Caleb,Scott,TEN,WR,203,Active,calebscott,83,1996-02-26,74,3122167,4,31464,9999999,Vanderbilt,13064,25,TRUE,20182,NA,NA,835860,835860,NA,NA
6878,Anthony McFarland,Anthony,McFarland,PIT,RB,193,Active,anthonymcfarland,26,1998-03-04,68,4241941,2,32794,616,Maryland,14357,24,TRUE,21854,NA,NA,976428,NA,NA,NA
8223,Velus Jones,Velus,Jones,CHI,WR,200,Active,velusjones,12,1997-05-11,72,NA,0,NA,261,Tennessee,15846,25,TRUE,NA,Questionable,NA,919304,NA,NA,NA
5139,Trey Quinn,Trey,Quinn,DEN,WR,200,Active,treyquinn,84,1995-12-07,72,3115365,4,31226,663,SMU,12493,26,TRUE,20079,NA,13213,822031,822031,NA,NA
8881,Willie Johnson,Willie,Johnson,JAX,WR,178,Active,williejohnson,81,1996-12-23,72,NA,0,NA,9999999,Marshall,16589,25,TRUE,NA,NA,NA,948986,NA,NA,NA
6919,Thaddeus Moss,Thaddeus,Moss,CIN,TE,240,Active,thaddeusmoss,81,1998-05-14,75,4036189,2,33208,9999999,LSU,14524,24,TRUE,21955,NA,NA,920813,NA,NA,NA
1837,Jimmy Garoppolo,Jimmy,Garoppolo,SF,QB,225,Active,jimmygaroppolo,10,1991-11-02,74,16760,8,27590,285,Eastern Illinois,9320,30,TRUE,16041,NA,9360,555358,555358,NA,NA
7812,Simi Fehoko,Simi,Fehoko,DAL,WR,220,Active,simifehoko,81,1997-11-05,75,NA,1,NA,626,Stanford,15559,24,TRUE,NA,NA,NA,1123496,NA,NA,NA
6798,Jalen Reagor,Jalen,Reagor,PHI,WR,197,Active,jalenreagor,18,1999-01-02,71,4241802,2,32691,572,TCU,14421,23,TRUE,21686,NA,NA,976066,NA,NA,NA
8663,Jared Bernhardt,Jared,Bernhardt,ATL,WR,195,Active,jaredbernhardt,83,NA,73,NA,0,NA,9999999,Ferris State,16489,NA,TRUE,NA,NA,NA,1384962,NA,NA,NA
6938,Cam Akers,Cam,Akers,LAR,RB,217,Active,camakers,3,1999-06-22,70,4240021,2,32722,34,Florida State,14383,23,TRUE,21688,NA,NA,976251,NA,NA,NA
947,Julio Jones,Julio,Jones,TB,WR,220,Active,juliojones,85,1989-02-03,75,13982,11,24793,147,Alabama,7242,33,TRUE,13291,NA,6475,456614,456614,NA,NA
8140,Justyn Ross,Justyn,Ross,KC,WR,210,Inactive,justynross,8,1999-12-15,76,NA,0,NA,274,Clemson,15910,22,TRUE,NA,IR,NA,1110725,NA,NA,NA
8076,Michael Bandy,Michael,Bandy,LAC,WR,190,Active,michaelbandy,83,1997-12-05,70,NA,1,NA,402,San Diego,15786,24,TRUE,NA,NA,NA,920482,NA,NA,NA
3278,Pharoh Cooper,Pharoh,Cooper,NYG,WR,207,Active,pharohcooper,83,1995-03-07,71,3048897,6,29351,619,South Carolina,10823,26,TRUE,18039,NA,11281,744595,744595,NA,NA
4221,Jeremy Sprinkle,Jeremy,Sprinkle,DAL,TE,252,Active,jeremysprinkle,87,1994-08-10,77,2980073,5,30267,450,Arkansas,11899,28,TRUE,19067,NA,NA,693833,693833,NA,NA
2312,Kevin White,Kevin,White,NO,WR,216,Active,kevinwhite,17,1992-06-25,75,3042435,7,28395,9999999,West Virginia,10151,30,TRUE,16768,NA,10427,728038,728038,NA,NA
SEA,Seattle Seahawks,Seattle,Seahawks,SEA,DEF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA
7083,Tyler Huntley,Tyler,Huntley,BAL,QB,196,Active,tylerhuntley,2,1998-02-03,73,4035671,2,32993,448,Utah,14563,24,TRUE,21810,NA,NA,913163,NA,NA,NA
7550,Warren Jackson,Warren,Jackson,LAR,WR,219,Active,warrenjackson,83,1999-06-16,78,NA,1,NA,9999999,Colorado State,15173,23,TRUE,NA,NA,NA,976118,NA,NA,NA
5052,Ronald Jones,Ronald,Jones,KC,RB,208,Active,ronaldjones,2,1997-08-03,71,3912550,4,31008,118,USC,12566,25,TRUE,19861,NA,13061,880033,880033,NA,NA
3695,J.P. Holtz,J.P.,Holtz,NO,TE,240,Active,jpholtz,88,1993-08-28,75,2970262,6,29666,9999999,Pittsburgh,11364,28,TRUE,18498,NA,NA,692334,692334,NA,NA
4937,Al Riles,Al,Riles,IND,WR,212,Active,alriles,3,1993-09-17,"5'10""",2980808,1,30839,9999999,LA-Lafayette,NA,24,TRUE,19595,NA,NA,NA,NA,NA,NA
8500,John FitzPatrick,John,FitzPatrick,ATL,TE,250,Active,johnfitzpatrick,87,2000-03-09,79,NA,0,NA,9999999,Georgia,16170,22,TRUE,NA,NA,NA,1131017,NA,NA,NA
6813,Jonathan Taylor,Jonathan,Taylor,IND,RB,226,Active,jonathantaylor,28,1999-01-19,70,4242335,2,32711,1,Wisconsin,14455,23,TRUE,21682,NA,NA,1065406,NA,NA,NA
7075,Charlie Woerner,Charlie,Woerner,SF,TE,241,Active,charliewoerner,89,1997-10-16,77,4035020,2,32860,346,Georgia,14608,24,TRUE,22119,PUP,NA,922040,NA,NA,NA
8638,Grayson Gunter,Grayson,Gunter,JAX,TE,250,Active,graysongunter,87,NA,78,NA,0,NA,9999999,Southern Miss,16347,NA,TRUE,NA,NA,NA,920889,NA,NA,NA
HOU,Houston Texans,Houston,Texans,HOU,DEF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA
8158,Carson Strong,Carson,Strong,PHI,QB,226,Active,carsonstrong,8,1999-09-14,75,NA,0,NA,450,Nevada,15851,22,TRUE,NA,NA,NA,1112575,NA,NA,NA
6886,Chase Claypool,Chase,Claypool,PIT,WR,238,Active,chaseclaypool,11,1998-07-07,76,4046692,2,32719,108,Notre Dame,14433,24,TRUE,21752,Questionable,NA,946094,NA,NA,NA
4881,Lamar Jackson,Lamar,Jackson,BAL,QB,212,Active,lamarjackson,8,1997-01-07,74,3916387,4,31002,17,Louisville,12561,25,TRUE,19781,NA,13059,877745,877745,NA,NA
4055,O.J. Howard,O.J.,Howard,BUF,TE,251,Active,ojhoward,8,1994-11-19,78,3043080,5,30132,554,Alabama,11806,27,TRUE,18901,NA,12161,732147,732147,NA,NA
2460,C.J. Uzomah,C.J.,Uzomah,NYJ,TE,271,Active,cjuzomah,87,1993-01-14,77,2574576,7,28545,256,Auburn,10462,29,TRUE,16917,NA,10534,593305,593305,NA,NA
7989,DJ Turner,DJ,Turner,LV,WR,206,Active,djturner,19,1997-01-18,69,NA,1,NA,9999999,Pittsburgh,15533,25,TRUE,NA,NA,NA,923814,NA,NA,NA
5000,Chase Edmonds,Chase,Edmonds,MIA,RB,201,Active,chaseedmonds,2,1996-04-13,69,3119195,4,31104,92,Fordham,12667,26,TRUE,19919,NA,13255,832900,832900,NA,NA
8153,Isaiah Spiller,Isaiah,Spiller,LAC,RB,225,Active,isaiahspiller,28,2001-08-09,73,NA,0,NA,118,Texas A&M,15908,21,TRUE,NA,NA,NA,1180332,NA,NA,NA
6209,Ishmael Hyman,Ishmael,Hyman,GB,WR,196,Active,ishmaelhyman,5,1995-08-23,72,3039968,3,31832,9999999,James Madison,13967,26,TRUE,21106,NA,NA,739628,739628,NA,NA
6849,Denzel Mims,Denzel,Mims,NYJ,WR,207,Active,denzelmims,11,1997-10-10,75,4035403,2,32729,636,Baylor,14539,24,TRUE,21741,NA,NA,934331,NA,NA,NA
7543,Travis Etienne,Travis,Etienne,JAX,RB,215,Active,travisetienne,1,1999-01-26,70,NA,1,NA,39,Clemson,15385,23,TRUE,NA,NA,NA,978577,NA,NA,NA
8192,Curtis Hodges,Curtis,Hodges,WAS,TE,240,Active,curtishodges,45,NA,80,NA,0,NA,683,Arizona State,16043,NA,TRUE,NA,NA,NA,974631,NA,NA,NA
8139,Zamir White,Zamir,White,LV,RB,215,Active,zamirwhite,35,1999-09-18,72,NA,0,NA,182,Georgia,15852,22,TRUE,NA,NA,NA,1110697,NA,NA,NA
7085,Isaiah Coulter,Isaiah,Coulter,CHI,WR,190,Active,isaiahcoulter,82,1998-09-18,75,4248504,2,32841,321,Rhode Island,14537,23,TRUE,21967,NA,NA,1054229,NA,NA,NA
7316,Darius Bradwell,Darius,Bradwell,CAR,RB,235,Active,dariusbradwell,32,1997-05-15,72,4040640,2,32975,9999999,Tulane,14919,25,TRUE,21826,NA,NA,912014,NA,NA,NA
2449,Stefon Diggs,Stefon,Diggs,BUF,WR,191,Active,stefondiggs,14,1993-11-29,72,2976212,7,28534,14,Maryland,10133,28,TRUE,16906,NA,10380,694041,694041,NA,NA
6108,Jacques Patrick,Jacques,Patrick,CIN,RB,239,Active,jacquespatrick,39,1997-01-07,74,3693033,2,32669,9999999,Florida State,13964,25,TRUE,20906,NA,NA,867047,NA,NA,NA
8849,Tanner Conner,Tanner,Conner,MIA,TE,232,Active,tannerconner,48,NA,75,NA,0,NA,9999999,Idaho State,16338,NA,TRUE,NA,NA,NA,946261,NA,NA,NA
8242,Shermari Jones,Shermari,Jones,CIN,RB,225,Active,shermarijones,27,NA,72,NA,0,NA,9999999,Coastal Carolina,16336,NA,TRUE,NA,NA,NA,1214739,NA,NA,NA
5975,Alize Mack,Alize,Mack,GB,TE,251,Active,alizemack,47,1997-03-29,76,3932433,3,32063,9999999,Notre Dame,13527,25,TRUE,20865,NA,13975,884573,884573,NA,NA
8436,Neil Pau'u,Neil,Pau'u,BUF,WR,215,Active,neilpauu,82,NA,76,NA,0,NA,9999999,BYU,16501,NA,TRUE,NA,NA,NA,978193,NA,NA,NA
3423,Robbie Anderson,Robbie,Anderson,CAR,WR,190,Active,robbieanderson,3,1993-05-09,75,2574808,6,29785,188,Temple,11191,29,TRUE,18187,NA,11627,608360,608360,NA,NA
6834,Jared Pinkney,Jared,Pinkney,LAR,TE,257,Active,jaredpinkney,46,1997-08-21,76,3915772,2,33064,9999999,Vanderbilt,14632,24,TRUE,21676,NA,NA,879955,NA,NA,NA
7098,Ty'Son Williams,Ty'Son,Williams,IND,RB,220,Active,tysonwilliams,43,1996-09-04,72,NA,2,33006,541,BYU,14404,25,TRUE,22126,NA,NA,866041,NA,NA,NA
7050,Josiah Deguara,Josiah,Deguara,GB,TE,238,Active,josiahdeguara,81,1997-02-14,74,3914151,2,32764,357,Cincinnati,14629,25,TRUE,21798,NA,NA,866149,NA,NA,NA
6178,Darwin Thompson,Darwin,Thompson,SEA,RB,200,Active,darwinthompson,36,1997-02-12,68,4361606,3,32046,9999999,Utah State,13476,25,TRUE,20964,NA,14178,1108841,1108841,NA,NA
5890,Damien Harris,Damien,Harris,NE,RB,213,Active,damienharris,37,1997-02-11,71,3925347,3,31919,68,Alabama,13636,25,TRUE,20790,NA,14038,884014,884014,NA,NA
3868,Jalen Richard,Jalen,Richard,LV,RB,207,Active,jalenrichard,30,1993-10-15,68,2972091,6,30000,637,Southern Miss,11522,28,TRUE,18690,NA,12049,693429,693429,NA,NA
5409,Tanner Hudson,Tanner,Hudson,SF,TE,239,Active,tannerhudson,84,1994-11-12,77,3050481,4,31257,9999999,Southern Arkansas,13286,27,TRUE,20506,NA,NA,1115394,1115394,NA,NA
943,Kyle Rudolph,Kyle,Rudolph,TB,TE,258,Active,kylerudolph,8,1989-11-09,78,14054,11,24830,251,Notre Dame,7246,32,TRUE,13275,NA,6459,469472,469472,NA,NA
2476,James O'Shaughnessy,James,O'Shaughnessy,CHI,TE,245,Active,jamesoshaughnessy,80,1992-01-14,76,2508079,7,28561,9999999,Illinois State,10249,30,TRUE,16933,Questionable,10549,552352,552352,NA,NA
6665,Jody Fortson,Jody,Fortson,KC,TE,240,Active,jodyfortson,88,1995-12-07,78,4408854,3,32600,9999999,Valdosta State,14306,26,TRUE,21383,NA,NA,1167484,1167484,NA,NA
7554,Tre' McKitty,Tre',McKitty,LAC,TE,246,Active,tremckitty,88,1999-01-12,76,NA,1,NA,490,Georgia,15252,23,TRUE,NA,Questionable,NA,976252,NA,NA,NA
7143,Ben DiNucci,Ben,DiNucci,DAL,QB,209,Active,bendinucci,17,1996-11-24,75,3895785,2,32901,372,James Madison,14832,25,TRUE,22146,NA,NA,879277,NA,NA,NA
6828,AJ Dillon,AJ,Dillon,GB,RB,247,Active,ajdillon,28,1998-05-02,72,4239934,2,32732,64,Boston College,14370,24,TRUE,21802,NA,NA,1060545,NA,NA,NA
89,Chad Henne,Chad,Henne,KC,QB,215,Active,chadhenne,4,1985-07-02,75,11291,14,8834,585,Michigan,5685,37,TRUE,2405,NA,4684,264851,264851,NA,NA
6955,James Robinson,James,Robinson,JAX,RB,219,Active,jamesrobinson,25,1998-08-09,69,4052042,2,33138,118,Illinois State,14660,24,TRUE,21970,Questionable,NA,943841,NA,NA,NA
7606,Kadarius Toney,Kadarius,Toney,NYG,WR,193,Active,kadariustoney,89,1999-01-27,72,NA,1,NA,112,Florida,15336,23,TRUE,NA,Questionable,NA,974825,NA,NA,NA
5902,Penny Hart,Penny,Hart,SEA,WR,180,Active,pennyhart,19,1996-07-05,68,3917546,3,32293,9999999,Georgia State,13616,26,TRUE,20793,NA,NA,878935,878935,NA,NA
5038,Michael Gallup,Michael,Gallup,DAL,WR,198,Active,michaelgallup,13,1996-03-04,73,4036348,4,31051,125,Colorado State,12810,26,TRUE,19867,PUP,13149,912070,912070,NA,NA
4082,Curtis Samuel,Curtis,Samuel,WAS,WR,195,Active,curtissamuel,10,1996-08-11,71,3121427,5,30153,220,Ohio State,11710,26,TRUE,18928,NA,12219,821389,821389,NA,NA
8033,Bernhard Seikovits,Bernhard,Seikovits,ARI,TE,262,Active,bernhardseikovits,80,1997-07-24,77,NA,1,NA,640,NA,15684,25,TRUE,NA,NA,NA,1284057,NA,NA,NA
4147,Samaje Perine,Samaje,Perine,CIN,RB,235,Active,samajeperine,34,1995-09-16,71,3116389,5,30227,253,Oklahoma,11698,26,TRUE,18993,NA,12255,820734,820734,NA,NA
2238,John Brown,John,Brown,TB,WR,178,Active,johnbrown,89,1990-04-03,71,16804,8,27619,233,Pittsburg State (KS),9684,31,TRUE,16640,NA,9649,473742,473742,NA,NA
7412,Sandro Platzgummer,Sandro,Platzgummer,NYG,RB,198,Active,sandroplatzgummer,34,1997-03-10,72,4683485,2,33188,600,NA,14949,25,TRUE,22395,NA,NA,1215108,NA,NA,NA
5915,Andy Isabella,Andy,Isabella,ARI,WR,188,Active,andyisabella,17,1996-11-18,69,3914328,3,31894,9999999,UMass,13612,25,TRUE,20820,NA,14019,878911,878911,NA,NA
7867,Spencer Brown,Spencer,Brown,CAR,RB,220,Active,spencerbrown,41,1998-11-13,72,NA,1,NA,612,South Florida,15580,23,TRUE,NA,NA,NA,1059943,NA,NA,NA
7809,Avery Williams,Avery,Williams,ATL,RB,195,Active,averywilliams,35,1998-07-15,69,NA,1,NA,419,Boise State,NA,24,TRUE,NA,NA,NA,944379,NA,NA,NA
5849,Kyler Murray,Kyler,Murray,ARI,QB,207,Active,kylermurray,1,1997-08-07,70,3917315,3,31833,15,Oklahoma,13613,25,TRUE,20889,Questionable,13950,879799,879799,NA,NA
8172,Greg Dulcich,Greg,Dulcich,DEN,TE,245,Active,gregdulcich,80,2000-03-26,75,NA,0,NA,276,UCLA,15891,22,TRUE,NA,Questionable,NA,1128085,NA,NA,NA
4344,C.J. Board,C.J.,Board,NYG,WR,181,Active,cjboard,18,1993-12-12,73,2973626,5,30513,9999999,Chattanooga,12443,28,TRUE,19200,NA,NA,695408,695408,NA,NA
4017,Deshaun Watson,Deshaun,Watson,CLE,QB,215,Inactive,deshaunwatson,4,1995-09-14,74,3122840,5,30125,71,Clemson,11712,26,TRUE,18857,Sus,12151,828743,828743,NA,NA
5854,Drew Lock,Drew,Lock,SEA,QB,228,Active,drewlock,2,1996-11-10,76,3924327,3,31874,299,Missouri,13736,25,TRUE,20859,NA,13992,882345,882345,NA,NA
7885,Bailey Gaither,Bailey,Gaither,BAL,WR,188,Active,baileygaither,29,1997-01-11,72,NA,0,NA,326,San Jose State,15538,25,TRUE,NA,Questionable,NA,881756,NA,NA,NA
8697,Kevin Shaa,Kevin,Shaa,CHI,WR,166,Active,kevinshaa,81,NA,70,NA,0,NA,9999999,Liberty,16420,NA,TRUE,NA,NA,NA,1108029,NA,NA,NA
4177,Mack Hollins,Mack,Hollins,LV,WR,221,Active,mackhollins,10,1993-09-16,76,2991662,5,30231,9999999,North Carolina,11861,28,TRUE,19023,NA,12349,702808,702808,NA,NA
6175,Kerrith Whyte,Kerrith,Whyte,GB,RB,204,Active,kerrithwhyte,34,1996-10-31,70,3919104,3,32054,575,Florida Atlantic,13454,25,TRUE,20982,NA,14283,866446,866446,NA,NA
421,Matthew Stafford,Matthew,Stafford,LAR,QB,220,Active,matthewstafford,9,1988-02-07,75,12483,13,9265,52,Georgia,5971,34,TRUE,9038,Questionable,5132,323205,323205,NA,NA
8888,Kameron Brown,Kameron,Brown,TB,WR,210,Active,kameronbrown,6,NA,75,NA,0,NA,603,Coastal Carolina,16609,NA,TRUE,NA,NA,NA,889164,NA,NA,NA
5917,Mecole Hardman,Mecole,Hardman,KC,WR,180,Active,mecolehardman,17,1998-03-12,70,4035004,3,31888,155,Georgia,13532,24,TRUE,20788,NA,13973,922026,922026,NA,NA
8575,Erik Krommenhoek,Erik,Krommenhoek,LAC,TE,245,Active,erikkrommenhoek,84,NA,77,NA,0,NA,491,USC,16313,NA,TRUE,NA,NA,NA,1066368,NA,NA,NA
8180,Jalen Nailor,Jalen,Nailor,MIN,WR,190,Active,jalennailor,83,1999-03-02,72,NA,0,NA,9999999,Michigan State,16025,23,TRUE,NA,NA,NA,1126817,NA,NA,NA
5938,Lil'Jordan Humphrey,Lil'Jordan,Humphrey,NE,WR,225,Active,liljordanhumphrey,83,1998-04-19,76,4039057,3,32494,408,Texas,13565,24,TRUE,20816,NA,NA,920758,920758,NA,NA
4066,Evan Engram,Evan,Engram,JAX,TE,240,Active,evanengram,17,1994-09-02,75,3051876,5,30136,191,Ole Miss,11805,27,TRUE,18912,NA,12205,749185,749185,NA,NA
6804,Jordan Love,Jordan,Love,GB,QB,219,Active,jordanlove,10,1998-11-02,76,4036378,2,32696,389,Utah State,14371,23,TRUE,21841,NA,NA,912137,NA,NA,NA
8809,Aaron Shampklin,Aaron,Shampklin,DAL,RB,194,Active,aaronshampklin,32,NA,69,NA,0,NA,9999999,Harvard,16367,NA,TRUE,NA,NA,NA,1051044,NA,NA,NA
8698,Jake Tonges,Jake,Tonges,CHI,TE,240,Active,jaketonges,46,1999-07-08,76,NA,0,NA,9999999,California,16418,23,TRUE,NA,NA,NA,1068872,NA,NA,NA
3342,Jakeem Grant,Jakeem,Grant,CLE,WR,172,Inactive,jakeemgrant,9,1992-10-30,67,2577641,6,29420,564,Texas Tech,10990,29,TRUE,18103,IR,11475,605325,605325,NA,NA
3976,Mitch Trubisky,Mitch,Trubisky,PIT,QB,220,Active,mitchtrubisky,10,1994-08-20,74,3039707,5,30115,249,North Carolina,11709,27,TRUE,18811,NA,12135,728169,728169,NA,NA
6873,Austin Mack,Austin,Mack,SF,WR,215,Active,austinmack,81,1997-08-31,74,4040623,2,33039,9999999,Ohio State,14546,24,TRUE,21862,NA,NA,911710,NA,NA,NA
8171,Kyle Philips,Kyle,Philips,TEN,WR,189,Active,kylephilips,18,1999-06-17,71,NA,0,NA,444,UCLA,15830,23,TRUE,NA,NA,NA,1128108,NA,NA,NA
8423,Brittain Brown,Brittain,Brown,LV,RB,205,Active,brittainbrown,38,1997-10-10,73,NA,0,NA,571,UCLA,16294,24,TRUE,NA,NA,NA,922451,NA,NA,NA
8122,Zonovan Knight,Zonovan,Knight,NYJ,RB,209,Active,zonovanknight,35,NA,70,NA,0,NA,546,North Carolina State,16105,NA,TRUE,NA,NA,NA,1163866,NA,NA,NA
6040,Tyree Jackson,Tyree,Jackson,PHI,TE,249,Active,tyreejackson,80,1997-11-07,79,3916564,3,32415,9999999,Buffalo,13551,24,TRUE,20823,PUP,NA,881048,881048,NA,NA
